# Time-averaged data for fix 2
# TimeStep c_my_msd[4] c_msd_com[4]
15700 27.935 27.935
15800 28.4676 28.4676
15900 28.7048 28.7048
16000 29.0963 29.0963
16100 29.4235 29.4235
16200 30.0553 30.0553
16300 30.7182 30.7182
16400 30.9364 30.9364
16500 31.4044 31.4044
16600 31.6407 31.6407
16700 31.7605 31.7605
16800 31.9986 31.9986
16900 31.976 31.976
17000 31.79 31.79
17100 31.6014 31.6014
17200 31.6278 31.6278
17300 31.9044 31.9044
17400 31.7631 31.7631
17500 31.8159 31.8159
17600 31.9607 31.9607
17700 32.3876 32.3876
17800 32.9244 32.9244
17900 33.1346 33.1346
18000 33.1353 33.1353
18100 33.27 33.27
18200 33.3475 33.3475
18300 33.4123 33.4123
18400 33.5707 33.5707
18500 33.5907 33.5907
18600 33.5235 33.5235
18700 33.6579 33.6579
18800 34.1607 34.1607
18900 34.5887 34.5887
19000 34.5552 34.5552
19100 34.3343 34.3343
19200 34.2622 34.2622
19300 34.1612 34.1612
19400 34.3212 34.3212
19500 34.8665 34.8665
19600 34.9738 34.9738
19700 34.9403 34.9403
19800 34.9854 34.9854
19900 35.024 35.024
20000 35.164 35.164
20100 35.5661 35.5661
20200 36.0128 36.0128
20300 36.4116 36.4116
20400 36.8832 36.8832
20500 37.1294 37.1294
20600 37.2071 37.2071
20700 37.2545 37.2545
20800 37.358 37.358
20900 37.5626 37.5626
21000 37.3512 37.3512
21100 37.4438 37.4438
21200 37.7261 37.7261
21300 37.91 37.91
21400 38.3636 38.3636
21500 38.4159 38.4159
21600 38.251 38.251
21700 38.2764 38.2764
21800 38.3365 38.3365
21900 38.4456 38.4456
22000 38.7254 38.7254
22100 38.9482 38.9482
22200 38.8922 38.8922
22300 38.9711 38.9711
22400 38.9159 38.9159
22500 39.03 39.03
22600 39.5607 39.5607
22700 40.4736 40.4736
22800 41.1882 41.1882
22900 41.4814 41.4814
23000 41.4588 41.4588
23100 41.7076 41.7076
23200 41.7658 41.7658
23300 41.7695 41.7695
23400 42.1957 42.1957
23500 42.9354 42.9354
23600 43.509 43.509
23700 43.5017 43.5017
23800 43.3291 43.3291
23900 43.491 43.491
24000 43.9668 43.9668
24100 44.3287 44.3287
24200 44.7256 44.7256
24300 45.1405 45.1405
24400 45.6378 45.6378
24500 45.7744 45.7744
24600 45.7721 45.7721
24700 45.9067 45.9067
24800 45.9665 45.9665
24900 46.2349 46.2349
25000 46.7712 46.7712
25100 47.2328 47.2328
25200 47.4129 47.4129
25300 47.7527 47.7527
25400 47.7233 47.7233
25500 47.8034 47.8034
25600 47.9378 47.9378
25700 47.9628 47.9628
25800 47.8045 47.8045
25900 47.9363 47.9363
26000 48.3789 48.3789
26100 48.8934 48.8934
26200 49.232 49.232
26300 49.7755 49.7755
26400 50.261 50.261
26500 50.5684 50.5684
26600 50.9689 50.9689
26700 51.1841 51.1841
26800 51.1645 51.1645
26900 51.0672 51.0672
27000 51.3229 51.3229
27100 51.4857 51.4857
27200 51.2907 51.2907
27300 51.2105 51.2105
27400 51.2473 51.2473
27500 51.3929 51.3929
27600 51.5804 51.5804
27700 52.0049 52.0049
27800 52.2497 52.2497
27900 52.3055 52.3055
28000 52.5351 52.5351
28100 53.0093 53.0093
28200 53.4836 53.4836
28300 54.2231 54.2231
28400 54.1777 54.1777
28500 53.9899 53.9899
28600 54.056 54.056
28700 54.3127 54.3127
28800 55.0847 55.0847
28900 55.4656 55.4656
29000 55.1345 55.1345
29100 55.3299 55.3299
29200 56.1751 56.1751
29300 56.1374 56.1374
29400 56.0367 56.0367
29500 56.4255 56.4255
29600 56.5723 56.5723
29700 56.6171 56.6171
29800 56.7946 56.7946
29900 56.5661 56.5661
30000 56.2947 56.2947
30100 56.5495 56.5495
30200 57.4261 57.4261
30300 57.7906 57.7906
30400 57.6835 57.6835
30500 57.6087 57.6087
30600 57.6049 57.6049
30700 57.811 57.811
30800 58.0305 58.0305
30900 57.8142 57.8142
31000 57.5602 57.5602
31100 57.9059 57.9059
31200 58.1676 58.1676
31300 58.0077 58.0077
31400 57.9647 57.9647
31500 57.6306 57.6306
31600 57.5265 57.5265
31700 57.5155 57.5155
31800 57.4358 57.4358
31900 57.4213 57.4213
32000 57.3084 57.3084
32100 57.2285 57.2285
32200 56.8502 56.8502
32300 57.0225 57.0225
32400 57.4369 57.4369
32500 57.618 57.618
32600 57.4318 57.4318
32700 57.4477 57.4477
32800 58.0592 58.0592
32900 58.6467 58.6467
33000 59.083 59.083
33100 59.1845 59.1845
33200 59.3144 59.3144
33300 59.1063 59.1063
33400 58.9734 58.9734
33500 59.6117 59.6117
33600 60.1295 60.1295
33700 60.2823 60.2823
33800 60.2038 60.2038
33900 60.0331 60.0331
34000 60.0861 60.0861
34100 60.2278 60.2278
34200 60.1331 60.1331
34300 60.0363 60.0363
34400 59.69 59.69
34500 59.4289 59.4289
34600 59.6142 59.6142
34700 60.3613 60.3613
34800 61.027 61.027
34900 60.9564 60.9564
35000 60.8012 60.8012
35100 61.1853 61.1853
35200 61.2607 61.2607
35300 61.1944 61.1944
35400 61.4882 61.4882
35500 62.0497 62.0497
35600 62.3677 62.3677
35700 61.7845 61.7845
35800 61.3214 61.3214
35900 61.5113 61.5113
36000 61.5504 61.5504
36100 62.122 62.122
36200 62.7347 62.7347
36300 62.4831 62.4831
36400 62.4785 62.4785
36500 62.3183 62.3183
36600 62.1646 62.1646
36700 62.3343 62.3343
36800 62.6167 62.6167
36900 62.7087 62.7087
37000 62.9917 62.9917
37100 63.3875 63.3875
37200 63.4324 63.4324
37300 63.786 63.786
37400 64.9686 64.9686
37500 65.6503 65.6503
37600 65.8807 65.8807
37700 65.9749 65.9749
37800 66.3079 66.3079
37900 66.4473 66.4473
38000 66.6076 66.6076
38100 66.5214 66.5214
38200 66.795 66.795
38300 66.9545 66.9545
38400 67.2787 67.2787
38500 67.9124 67.9124
38600 68.9607 68.9607
38700 69.808 69.808
38800 69.8268 69.8268
38900 69.6712 69.6712
39000 69.6582 69.6582
39100 70.1164 70.1164
39200 70.3027 70.3027
39300 69.7494 69.7494
39400 69.5029 69.5029
39500 69.6133 69.6133
39600 70.1021 70.1021
39700 70.3667 70.3667
39800 70.1743 70.1743
39900 70.0933 70.0933
40000 70.1329 70.1329
40100 70.3891 70.3891
40200 71.0856 71.0856
40300 71.7086 71.7086
40400 72.4051 72.4051
40500 73.168 73.168
40600 73.4789 73.4789
40700 73.4705 73.4705
40800 73.658 73.658
40900 74.4176 74.4176
41000 74.46 74.46
41100 74.1891 74.1891
41200 73.9408 73.9408
41300 73.5679 73.5679
41400 73.6709 73.6709
41500 73.9345 73.9345
41600 74.1089 74.1089
41700 73.8887 73.8887
41800 73.4944 73.4944
41900 73.7086 73.7086
42000 73.9785 73.9785
42100 74.606 74.606
42200 75.2806 75.2806
42300 75.7078 75.7078
42400 76.1182 76.1182
42500 76.5436 76.5436
42600 77.2244 77.2244
42700 77.3015 77.3015
42800 76.616 76.616
42900 75.738 75.738
43000 75.4053 75.4053
43100 75.6031 75.6031
43200 75.9588 75.9588
43300 76.4298 76.4298
43400 77.0731 77.0731
43500 77.7279 77.7279
43600 77.8414 77.8414
43700 77.7672 77.7672
43800 77.9706 77.9706
43900 78.0777 78.0777
44000 77.3465 77.3465
44100 76.8714 76.8714
44200 76.8523 76.8523
44300 77.1579 77.1579
44400 77.2367 77.2367
44500 77.4393 77.4393
44600 78.0897 78.0897
44700 78.4011 78.4011
44800 78.3972 78.3972
44900 78.9123 78.9123
45000 79.789 79.789
45100 80.1427 80.1427
45200 80.2006 80.2006
45300 80.3406 80.3406
45400 80.6675 80.6675
45500 80.7819 80.7819
45600 80.6699 80.6699
45700 80.7839 80.7839
45800 81.0757 81.0757
45900 81.2269 81.2269
46000 81.0751 81.0751
46100 81.0364 81.0364
46200 81.3131 81.3131
46300 81.5036 81.5036
46400 81.3243 81.3243
46500 81.3923 81.3923
46600 81.321 81.321
46700 81.024 81.024
46800 80.7048 80.7048
46900 80.0925 80.0925
47000 79.6237 79.6237
47100 79.8783 79.8783
47200 79.9017 79.9017
47300 80.3367 80.3367
47400 80.4955 80.4955
47500 80.6213 80.6213
47600 80.5117 80.5117
47700 79.6952 79.6952
47800 79.207 79.207
47900 78.9264 78.9264
48000 78.927 78.927
48100 78.6752 78.6752
48200 78.8105 78.8105
48300 79.5457 79.5457
48400 79.8808 79.8808
48500 79.9328 79.9328
48600 80.1024 80.1024
48700 79.4562 79.4562
48800 78.8972 78.8972
48900 78.8433 78.8433
49000 79.2643 79.2643
49100 79.8691 79.8691
49200 80.2126 80.2126
49300 79.9016 79.9016
49400 79.4823 79.4823
49500 79.5617 79.5617
49600 79.687 79.687
49700 79.6393 79.6393
49800 79.2275 79.2275
49900 79.4157 79.4157
50000 80.1263 80.1263
