# Fix print output for fix 2
2251000 95.1780077148707 -2.39230477728018 -0.0747595242900056 5.45954253124006
2252000 130.539994318052 -2.39450035961887 -0.0748281362380896 5.46010213215735
2253000 107.224167805823 -2.27606659308243 -0.071127081033826 5.46180162661446
2254000 98.2261078321105 -2.29223626996703 -0.0716323834364697 5.46481130075587
2255000 114.568409834872 -2.40565841411212 -0.0751768254410038 5.46891387714197
2256000 102.192113810739 -2.40448245559753 -0.0751400767374227 5.47366397563269
2257000 88.6056411068221 -2.38279741130832 -0.0744624191033848 5.47872973823827
2258000 81.7877424004257 -2.33813796487158 -0.0730668114022369 5.48389378029963
2259000 103.745564374588 -2.31781315809942 -0.0724316611906068 5.48921072823793
2260000 119.64488165747 -2.31409632332497 -0.0723155101039054 5.49511145469274
2261000 108.134072641913 -2.33089189185146 -0.072840371620358 5.50175230282647
2262000 96.6613673217252 -2.38731888402875 -0.0746037151258984 5.5088570157698
2263000 70.7273278231191 -2.29739103109348 -0.0717934697216712 5.51577165733519
2264000 103.49063305562 -2.26269480087623 -0.070709212527382 5.52233398580905
2265000 107.403264670032 -2.21737169356624 -0.069292865423945 5.52920629451217
2266000 92.5346754499402 -2.24386880080667 -0.0701209000252083 5.53665822167069
2267000 89.8269797268749 -2.31371373947347 -0.0723035543585461 5.54415901964002
2268000 87.4310494605409 -2.29144238688146 -0.0716075745900455 5.55130568100205
2269000 114.566618167817 -2.27118140312604 -0.0709744188476888 5.55805228331559
2270000 115.629047845845 -2.22758888199376 -0.069612152562305 5.56488147001399
2271000 107.359684857638 -2.24075575689298 -0.0700236174029056 5.57199911682181
2272000 94.3144261487012 -2.23445253657826 -0.0698266417680705 5.57913637249816
2273000 84.923002459224 -2.21639172083368 -0.0692622412760525 5.58595742866126
2274000 104.438613239685 -2.1795983130152 -0.0681124472817249 5.59233042804858
2275000 124.111975548853 -2.14234980046139 -0.0669484312644185 5.5988195347294
2276000 95.4167750739282 -2.13201808394994 -0.0666255651234355 5.60577560465537
2277000 100.970392829734 -2.24084647498275 -0.0700264523432108 5.61271593900596
2278000 95.4435397693525 -2.22642347790711 -0.0695757336845971 5.6190970860831
2279000 78.0342066300007 -2.11101340060453 -0.0659691687688916 5.62474058772367
2280000 126.570638762579 -2.13179172224929 -0.0666184913202904 5.62994665472659
2281000 107.239775102936 -2.06873319108239 -0.0646479122213247 5.63531840600856
2282000 106.912714534664 -2.14393232640865 -0.0669978852002704 5.64089075911726
2283000 81.4326312467487 -2.09881905895193 -0.0655880955922479 5.64621677098563
2284000 95.7480141510984 -2.16469910609006 -0.0676468470653145 5.65104298946642
2285000 112.161069816576 -2.13324773072238 -0.0666639915850745 5.65534155338144
2286000 134.523188320394 -2.07157225380805 -0.0647366329315017 5.65950293484527
2287000 108.746615800272 -2.04870967043688 -0.0640221772011525 5.6641397937483
2288000 79.1640604371739 -1.99805492601239 -0.0624392164378872 5.6690758817761
2289000 109.381307027366 -2.11848469819339 -0.0662026468185435 5.6740861350572
2290000 113.4431148791 -2.16646072112527 -0.0677018975351646 5.67870087499714
2291000 87.9425686002813 -2.16294225280776 -0.0675919454002426 5.68252669153302
2292000 68.3897927304758 -2.13999308598851 -0.066874783937141 5.6851697814401
2293000 76.1590268263358 -2.06592188278919 -0.0645600588371621 5.6862396429825
2294000 90.8618084571118 -2.0101838535046 -0.0628182454220186 5.68653038050984
2295000 106.256248971494 -2.0356806264556 -0.0636150195767373 5.68673560950518
2296000 96.5150698452178 -2.07296240871146 -0.0647800752722332 5.68667917801667
2297000 96.1671591790919 -2.14228748468525 -0.066946483896414 5.68623207230884
2298000 92.5750418731008 -2.11521318915932 -0.0661004121612287 5.68500599178217
2299000 121.230781587027 -2.06222305038081 -0.0644444703244003 5.68299855147093
2300000 97.8653794554204 -1.94877393084924 -0.0608991853390386 5.68091866199925
2301000 97.5773820920445 -1.98418989720433 -0.0620059342876354 5.67970718388767
2302000 91.8410904921265 -1.97259731525471 -0.0616436661017098 5.67943968642598
2303000 87.9259615984977 -1.93477927708266 -0.0604618524088331 5.68024008121446
2304000 123.632359089831 -2.02914691729335 -0.0634108411654173 5.68235934123261
2305000 112.477356154819 -2.02236930423844 -0.0631990407574513 5.68566073228211
2306000 102.015700116373 -2.09403899312031 -0.0654387185350096 5.68986348156729
2307000 74.561539820059 -2.03163683011752 -0.0634886509411724 5.69417665801992
2308000 104.848745902102 -2.02144904474114 -0.0631702826481607 5.69846987921362
2309000 98.4217956726136 -1.89299138955873 -0.0591559809237104 5.70335432571541
2310000 116.288787762998 -1.99387606452771 -0.0623086270164911 5.70933079605895
2311000 83.1903734693493 -1.95203765267849 -0.0610011766462027 5.71598254088614
2312000 87.8124984086104 -1.98556141568845 -0.0620487942402642 5.72318266242756
2313000 104.30887985236 -2.00897804886724 -0.0627805640271014 5.73047187034711
2314000 117.849921550402 -1.91952262936969 -0.0599850821678028 5.73815778420435
2315000 101.6472862911 -1.83937003134081 -0.0574803134794002 5.74679443774974
2316000 100.202023012727 -1.91330967469619 -0.059790927334256 5.75651858905005
2317000 79.0383485699575 -1.92786374021924 -0.0602457418818512 5.76671518849443
2318000 103.203041777377 -2.0400669939597 -0.0637520935612405 5.77680685642012
2319000 112.15339241117 -1.8768844710187 -0.0586526397193343 5.78658675501462
2320000 124.343729564313 -1.89520773061488 -0.0592252415817151 5.79697326122115
2321000 95.1515339750862 -1.90140117755522 -0.0594187867986007 5.80793448560738
2322000 85.8462723456438 -1.92011828019971 -0.0600036962562408 5.81873222535016
2323000 103.425478451967 -1.94049177845887 -0.0606403680768396 5.82905154706853
2324000 104.311288046733 -1.81400038907666 -0.0566875121586456 5.83917366419512
2325000 106.604578983938 -1.80816916125618 -0.0565052862892556 5.84965644437622
2326000 99.4651123638544 -1.82684520680883 -0.057088912712776 5.86039484130256
2327000 91.2519010195509 -1.80874176835233 -0.0565231802610103 5.87119667473385
2328000 106.836574955268 -1.79499457874257 -0.0560935805857053 5.88201294913813
2329000 124.583076956307 -1.78718852955733 -0.0558496415486665 5.89284657591795
2330000 97.8626309709607 -1.80104496868638 -0.0562826552714493 5.9039760676057
2331000 87.5181594522137 -1.8335964093056 -0.0572998877908 5.91464054713444
2332000 96.7781808708183 -1.82109974963443 -0.056909367176076 5.92455156714391
